"Country","Period","iso3","Indicator","Region","IncomeLevel","missing_values","x","y","group"
"Russian Federation","2013","RUS","# of enterprise exits","ECS","UMC",0.3,16.6547959298158,-16.5149531022847,"ECS"
"Russian Federation","2014","RUS","# of enterprise exits","ECS","UMC",0.2,16.8389324503757,-15.9656241574174,"ECS"
"Russian Federation","2015","RUS","# of enterprise exits","ECS","UMC",0.25,-45.578881933104,-18.4864394733328,"ECS"
"Samoa","2001","WSM","Current account balance","EAS","LMC",0.675,-31.8903590663962,8.44202637153528,"EAS"
"Samoa","2002","WSM","Current account balance","EAS","LMC",0.675,-31.8148103359103,8.75870520837162,"EAS"
"Samoa","2003","WSM","Current account balance","EAS","LMC",0.7,-29.3170345360515,6.89877363554882,"EAS"
"Samoa","2004","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-36.9071406638015,9.22049732708432,"EAS"
"Samoa","2005","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-36.5261187695889,8.97024228420821,"EAS"
"Samoa","2006","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-36.7272110945282,7.5778418018515,"EAS"
"Samoa","2007","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-36.5728300997151,7.10069211316293,"EAS"
"Samoa","2008","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-37.107959474866,8.50575879459176,"EAS"
"Samoa","2009","WSM","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.475,-28.4019212902439,33.0993176902791,"EAS"
"Samoa","2010","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.525,-37.5690767365533,9.43128693373523,"EAS"
"Samoa","2011","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.525,-39.3227793619113,8.60588088689823,"EAS"
"Samoa","2012","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-40.2348273321111,9.47846082142467,"EAS"
"Samoa","2013","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-39.3224150563079,7.59531104255103,"EAS"
"Samoa","2014","WSM","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-40.2396995804792,8.18997002941984,"EAS"
"Samoa","2015","WSM","Cost to export: Border compliance (USD)","EAS","LMC",0.575,-46.5315602863769,-17.0833954120542,"EAS"
"San Marino","2001","SMR","GDP growth (annual %)","ECS","HIC",0.9,-26.5751298421938,-40.6423541231059,"ECS"
"San Marino","2002","SMR","GDP growth (annual %)","ECS","HIC",0.925,-24.9619550253076,-39.5881804924976,"ECS"
"San Marino","2003","SMR","GDP growth (annual %)","ECS","HIC",0.9,-25.6939883594983,-42.1652707929788,"ECS"
"San Marino","2004","SMR","GDP growth (annual %)","ECS","HIC",0.875,-25.4488412626946,-43.3688653421132,"ECS"
"San Marino","2005","SMR","GDP growth (annual %)","ECS","HIC",0.875,-27.1041382293628,-42.4086100591736,"ECS"
"San Marino","2006","SMR","GDP growth (annual %)","ECS","HIC",0.875,-26.737834955392,-42.8137629780449,"ECS"
"San Marino","2007","SMR","GDP growth (annual %)","ECS","HIC",0.875,-27.2670936054295,-43.401721121502,"ECS"
"San Marino","2008","SMR","GDP growth (annual %)","ECS","HIC",0.875,-26.6425560190354,-44.2957998302418,"ECS"
"San Marino","2009","SMR","General government gross debt","ECS","HIC",0.925,-27.1945985754985,-19.5174870647982,"ECS"
"San Marino","2010","SMR","General government gross debt","ECS","HIC",0.925,-27.0579074290828,-20.0438546217343,"ECS"
"San Marino","2011","SMR","General government gross debt","ECS","HIC",0.925,-25.5494145185684,-18.119886626667,"ECS"
"San Marino","2012","SMR","General government gross debt","ECS","HIC",0.925,-24.3671882736623,-19.7767830154336,"ECS"
"San Marino","2013","SMR","Cost to start a business (% of income per capita)","ECS","HIC",0.825,-30.2178112193448,-20.3216143288755,"ECS"
"San Marino","2014","SMR","Cost to start a business (% of income per capita)","ECS","HIC",0.85,-30.7091783705136,-19.9510099656932,"ECS"
"San Marino","2015","SMR","Cost to export: Border compliance (USD)","ECS","HIC",0.825,-25.4111759537715,-7.37144110533119,"ECS"
"Serbia","2001","SRB","Current account balance","ECS","UMC",0.6,2.38911189132961,26.3392451921854,"ECS"
"Serbia","2002","SRB","Current account balance","ECS","UMC",0.6,17.1080182584164,7.29066325119175,"ECS"
"Serbia","2003","SRB","Current account balance","ECS","UMC",0.625,17.5663259258081,5.8917228181527,"ECS"
"Serbia","2004","SRB","Cost to start a business (% of income per capita)","ECS","UMC",0.55,20.4941899958345,7.17127965367602,"ECS"
"Serbia","2005","SRB","Cost to start a business (% of income per capita)","ECS","UMC",0.5,19.8987021110689,8.66973234420878,"ECS"
"Serbia","2006","SRB","Cost to start a business (% of income per capita)","ECS","UMC",0.5,21.6907804836594,7.29529739291793,"ECS"
"Serbia","2007","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,32.2243036049852,42.2879348860445,"ECS"
"Serbia","2008","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,32.7747944255743,43.1510895803121,"ECS"
"Serbia","2009","SRB","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.275,32.2625470567109,42.4412004853508,"ECS"
"Serbia","2010","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,32.6676485866161,38.5576848246123,"ECS"
"Serbia","2011","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,31.3209797335843,37.7894791715841,"ECS"
"Serbia","2012","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,32.3550610184516,37.633728636722,"ECS"
"Serbia","2013","SRB","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.25,32.3285555687761,37.331755801569,"ECS"
"Serbia","2014","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.325,32.2219594596023,38.5834919017994,"ECS"
"Serbia","2015","SRB","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.325,-25.5851046310749,-2.63024599603426,"ECS"
"Singapore","2001","SGP","Current account balance","EAS","HIC",0.55,-5.79445895136977,-31.4752757424802,"EAS"
"Singapore","2002","SGP","Current account balance","EAS","HIC",0.55,-6.2758435610438,-30.691145311565,"EAS"
"Singapore","2003","SGP","Current account balance","EAS","HIC",0.525,-5.16278053785155,-30.6168845338289,"EAS"
"Singapore","2004","SGP","Cost to start a business (% of income per capita)","EAS","HIC",0.45,28.843948758154,-35.8457847623577,"EAS"
"Singapore","2005","SGP","Cost to start a business (% of income per capita)","EAS","HIC",0.425,28.5267237129342,-37.2226494094264,"EAS"
"Singapore","2006","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.3,30.9632369321358,-33.2595543139604,"EAS"
"Singapore","2007","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,37.006342680476,-33.1801427452293,"EAS"
"Singapore","2008","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,18.0362104425008,-25.3402608233571,"EAS"
"Singapore","2009","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,18.4074440082267,-24.7623601312427,"EAS"
"Singapore","2010","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,38.4491284738245,-35.273654232192,"EAS"
"Singapore","2011","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,33.728296757961,-37.0797468913475,"EAS"
"Singapore","2012","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.2,37.1950413568896,-35.1031698182961,"EAS"
"Singapore","2013","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.3,35.2996324598818,-37.3032278173951,"EAS"
"Singapore","2014","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,38.8894861250589,-35.7866309960389,"EAS"
"Singapore","2015","SGP","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.35,34.4955879535165,-36.1829183542191,"EAS"
"Slovak Republic","2001","SVK","Current account balance","ECS","HIC",0.55,21.4773047753074,4.35996256249627,"ECS"
"Slovak Republic","2002","SVK","Current account balance","ECS","HIC",0.55,20.736477964334,4.57309163299058,"ECS"
"Slovak Republic","2003","SVK","Current account balance","ECS","HIC",0.525,21.0519191934325,3.82892906499135,"ECS"
"Slovak Republic","2004","SVK","Cost to start a business (% of income per capita)","ECS","HIC",0.45,23.0513833128017,4.49055350249099,"ECS"
"Slovak Republic","2005","SVK","Cost to start a business (% of income per capita)","ECS","HIC",0.45,21.1528881396114,3.07223638171899,"ECS"
"Slovak Republic","2006","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,33.2897162404569,1.93638862242695,"ECS"
"Slovak Republic","2007","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,32.5898269073789,2.6828697781873,"ECS"
"Slovak Republic","2008","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,34.0293766718975,3.18758005007481,"ECS"
"Slovak Republic","2009","SVK","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.25,34.2372762938174,1.58241160704254,"ECS"
"Slovak Republic","2010","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,38.3351173207213,-3.33217019764005,"ECS"
"Slovak Republic","2011","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,37.7216666054107,-3.52307677836258,"ECS"
"Slovak Republic","2012","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,36.3488390551165,-3.30917674523123,"ECS"
"Slovak Republic","2013","SVK","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.175,31.6098078113005,29.3676811387124,"ECS"
"Slovak Republic","2014","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,36.3305045288532,-2.88779537391832,"ECS"
"Slovak Republic","2015","SVK","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.325,37.6433752281204,0.401973550926148,"ECS"
"Slovenia","2001","SVN","Current account balance","ECS","HIC",0.575,-2.10277342088684,-10.1573990963199,"ECS"
"Slovenia","2002","SVN","Current account balance","ECS","HIC",0.55,5.55358114387114,-18.5974777370969,"ECS"
"Slovenia","2003","SVN","Current account balance","ECS","HIC",0.525,5.42787319222322,-20.0136943666327,"ECS"
"Slovenia","2004","SVN","Cost to start a business (% of income per capita)","ECS","HIC",0.425,6.09323922943329,-20.5966094433671,"ECS"
"Slovenia","2005","SVN","Cost to start a business (% of income per capita)","ECS","HIC",0.425,6.01421393164535,-18.7132640328233,"ECS"
"Slovenia","2006","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,8.82139361680139,-21.7383899736932,"ECS"
"Slovenia","2007","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,8.60825178707763,-20.9655741234758,"ECS"
"Slovenia","2008","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,8.69688602185381,-21.1606251181365,"ECS"
"Slovenia","2009","SVN","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.25,9.07971097992588,-21.6257515845848,"ECS"
"Slovenia","2010","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,9.58190207198437,-24.4394294706113,"ECS"
"Slovenia","2011","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,10.6303416180073,-24.4735823917952,"ECS"
"Slovenia","2012","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,9.47495520802903,-24.6598640799623,"ECS"
"Slovenia","2013","SVN","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.2,30.7400619479665,28.3660609532749,"ECS"
"Slovenia","2014","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,33.6370901457935,-2.18476055239579,"ECS"
"Slovenia","2015","SVN","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.35,32.739722652509,-1.32434500981288,"ECS"
"Solomon Islands","2001","SLB","Current account balance","EAS","LMC",0.7,-9.34226010846331,-4.26991827564697,"EAS"
"Solomon Islands","2002","SLB","Current account balance","EAS","LMC",0.7,-8.4349809494428,-6.36666753960525,"EAS"
"Solomon Islands","2003","SLB","Current account balance","EAS","LMC",0.65,-7.52903520669821,-5.23594454142434,"EAS"
"Solomon Islands","2004","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-3.86631390683523,15.3544596935671,"EAS"
"Solomon Islands","2005","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-4.08874124146684,-2.71707013745381,"EAS"
"Solomon Islands","2006","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.55,1.72609884942162,14.1558881659774,"EAS"
"Solomon Islands","2007","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-19.1333008777298,-8.80242429979615,"EAS"
"Solomon Islands","2008","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-0.685627923815951,-2.69683762341703,"EAS"
"Solomon Islands","2009","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-1.11676948111712,-2.54632821869162,"EAS"
"Solomon Islands","2010","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.5,-18.1594658243894,-9.76353535539395,"EAS"
"Solomon Islands","2011","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.525,-2.29786698224722,-2.70344583126913,"EAS"
"Solomon Islands","2012","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.525,-17.9466456377714,-9.45664104648919,"EAS"
"Solomon Islands","2013","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-2.80449251061604,-2.95849710228632,"EAS"
"Solomon Islands","2014","SLB","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-1.72081734786053,-3.33127701051904,"EAS"
"Solomon Islands","2015","SLB","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.475,-8.16216046970794,49.9601428039659,"EAS"
"Spain","2001","ESP","Current account balance","ECS","HIC",0.525,8.07245855783426,-16.6373191044059,"ECS"
"Spain","2002","ESP","Current account balance","ECS","HIC",0.525,9.48934498979621,-16.3241412039323,"ECS"
"Spain","2003","ESP","Current account balance","ECS","HIC",0.5,8.50392447959765,-17.935745071862,"ECS"
"Spain","2004","ESP","Cost to start a business (% of income per capita)","ECS","HIC",0.4,10.2234941599986,-15.8190349454745,"ECS"
"Spain","2005","ESP","% of firms identifying corruption as a major constraint","ECS","HIC",0.35,27.6514203093674,27.4978519195822,"ECS"
"Spain","2006","ESP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,27.5818950950296,-10.9675307929626,"ECS"
"Spain","2007","ESP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,52.2357657319506,-18.8850769495437,"ECS"
"Spain","2008","ESP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,51.0068457076499,-17.0859145475564,"ECS"
"Spain","2009","ESP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,51.0881473201023,-18.450473648204,"ECS"
"Spain","2010","ESP","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,50.6276656082053,-17.1466710740809,"ECS"
"Spain","2011","ESP","# of enterprise exits","ECS","HIC",0.175,51.2514223770618,-18.176398866577,"ECS"
"Spain","2012","ESP","# of enterprise exits","ECS","HIC",0.125,50.2564125848951,-15.8054634225321,"ECS"
"Spain","2013","ESP","# of enterprise exits","ECS","HIC",0.2,49.4113884133999,-14.4405114171005,"ECS"
"Spain","2014","ESP","# of enterprise exits","ECS","HIC",0.2,49.3875291862981,-15.6585887667086,"ECS"
"Spain","2015","ESP","# of enterprise exits","ECS","HIC",0.275,49.359977965403,-15.2120040734116,"ECS"
"Sweden","2001","SWE","Current account balance","ECS","HIC",0.525,6.25435649500133,-41.1313511999868,"ECS"
"Sweden","2002","SWE","Current account balance","ECS","HIC",0.55,6.32410518784523,-18.8442288107975,"ECS"
"Sweden","2003","SWE","Current account balance","ECS","HIC",0.5,7.68554164690126,-40.1154747392322,"ECS"
"Sweden","2004","SWE","Cost to start a business (% of income per capita)","ECS","HIC",0.4,6.26464010467926,-39.4156527465877,"ECS"
"Sweden","2005","SWE","Cost to start a business (% of income per capita)","ECS","HIC",0.4,7.29438113835266,-39.4083711283287,"ECS"
"Sweden","2006","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,15.2162398671412,-45.5661311175356,"ECS"
"Sweden","2007","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,22.5655276770808,-37.7113562979211,"ECS"
"Sweden","2008","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,18.2803095726791,-42.6113466165461,"ECS"
"Sweden","2009","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,18.99843201913,-43.5116327424375,"ECS"
"Sweden","2010","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,19.2953027947539,-38.332954068487,"ECS"
"Sweden","2011","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,19.5453213178508,-42.9230666694347,"ECS"
"Sweden","2012","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.15,-2.07612025891824,-51.6203061058755,"ECS"
"Sweden","2013","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,-0.913438455517944,-50.8787543040102,"ECS"
"Sweden","2014","SWE","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.15,-2.23737010643917,-49.6777474791334,"ECS"
"Sweden","2015","SWE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,-2.25692079416745,-51.3019446996218,"ECS"
"Switzerland","2001","CHE","Current account balance","ECS","HIC",0.575,2.4619770032326,-24.7010222185476,"ECS"
"Switzerland","2002","CHE","Current account balance","ECS","HIC",0.55,2.02307392050526,-26.7122609912417,"ECS"
"Switzerland","2003","CHE","Current account balance","ECS","HIC",0.525,0.69916844077876,-27.0116172027778,"ECS"
"Switzerland","2004","CHE","Cost to start a business (% of income per capita)","ECS","HIC",0.45,4.24971597931534,-36.7537221566529,"ECS"
"Switzerland","2005","CHE","Cost to start a business (% of income per capita)","ECS","HIC",0.45,1.11963858621617,-27.2024822221688,"ECS"
"Switzerland","2006","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.325,13.5430060690944,-36.5645355933783,"ECS"
"Switzerland","2007","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,39.679800041512,-29.9513470999126,"ECS"
"Switzerland","2008","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,15.5454704302573,-40.6715459811824,"ECS"
"Switzerland","2009","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,14.4368048765809,-36.5011910266782,"ECS"
"Switzerland","2010","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,40.1102305815411,-29.5438025622616,"ECS"
"Switzerland","2011","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,15.106815557144,-37.8618013005174,"ECS"
"Switzerland","2012","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,-6.24805912860451,-49.2517785172699,"ECS"
"Switzerland","2013","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,-6.35008997782916,-49.9833740432989,"ECS"
"Switzerland","2014","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,-4.7817198693838,-48.3897804539592,"ECS"
"Switzerland","2015","CHE","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,-6.19938300432034,-50.2785154857282,"ECS"
"Taiwan, China","2001","TWN","Current account balance","EAS","HIC",0.925,-26.3901923332768,-18.6268422063844,"EAS"
"Taiwan, China","2002","TWN","Current account balance","EAS","HIC",0.9,-25.5934395340107,-16.7808961628653,"EAS"
"Taiwan, China","2003","TWN","Current account balance","EAS","HIC",0.9,-26.8050115279187,-17.4472137817781,"EAS"
"Taiwan, China","2004","TWN","Cost to start a business (% of income per capita)","EAS","HIC",0.85,-26.928860988874,-17.1232261426075,"EAS"
"Taiwan, China","2005","TWN","Cost to start a business (% of income per capita)","EAS","HIC",0.85,-28.1093650900924,-18.2619193122656,"EAS"
"Taiwan, China","2006","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.7,10.8296406291233,-37.3545597555794,"EAS"
"Taiwan, China","2007","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.675,2.01988677310607,-44.7847126493986,"EAS"
"Taiwan, China","2008","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.7,11.4850717498184,-37.5186244427858,"EAS"
"Taiwan, China","2009","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.7,10.330698643564,-36.5959544230572,"EAS"
"Taiwan, China","2010","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.625,1.66249549008763,-45.9473908821623,"EAS"
"Taiwan, China","2011","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.65,-6.81191160032624,-37.3777464513236,"EAS"
"Taiwan, China","2012","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.625,2.95000451148431,-45.7215382700827,"EAS"
"Taiwan, China","2013","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.675,-6.26425360190161,-36.8020996226679,"EAS"
"Taiwan, China","2014","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.65,2.83442244520107,-44.0998578868198,"EAS"
"Taiwan, China","2015","TWN","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.625,-6.99047762079508,-37.2554695264645,"EAS"
"Tajikistan","2001","TJK","Current account balance","ECS","LMC",0.65,14.757661057389,-2.23436137728127,"ECS"
"Tajikistan","2002","TJK","Current account balance","ECS","LMC",0.6,15.1773051742178,-6.57133306385309,"ECS"
"Tajikistan","2003","TJK","Current account balance","ECS","LMC",0.575,17.5896212198037,-7.60915591354897,"ECS"
"Tajikistan","2004","TJK","Current account balance","ECS","LMC",0.55,16.3317771766257,-7.63624667548489,"ECS"
"Tajikistan","2005","TJK","Current account balance","ECS","LMC",0.55,-37.559648253472,15.6704589249484,"ECS"
"Tajikistan","2006","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.325,-43.1034319703675,17.3677414765877,"ECS"
"Tajikistan","2007","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.3,-44.4742612840497,19.0588743287148,"ECS"
"Tajikistan","2008","TJK","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.3,-43.4521296084147,18.4197126482035,"ECS"
"Tajikistan","2009","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.325,-43.7993440739444,19.3317384697758,"ECS"
"Tajikistan","2010","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.25,-43.9253136495642,17.953116973897,"ECS"
"Tajikistan","2011","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.3,-43.7990736044137,18.0287124494819,"ECS"
"Tajikistan","2012","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.3,-44.9175248290954,17.9413081882997,"ECS"
"Tajikistan","2013","TJK","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.425,-43.6400281495353,15.8431595084755,"ECS"
"Tajikistan","2014","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.525,-45.3832159956087,16.4757955636907,"ECS"
"Tajikistan","2015","TJK","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.525,-45.4955561662983,16.8405388465741,"ECS"
"Thailand","2001","THA","Current account balance","EAS","UMC",0.575,17.7382049651627,-2.17367938354536,"EAS"
"Thailand","2002","THA","Current account balance","EAS","UMC",0.575,35.9827589628472,14.6510083275535,"EAS"
"Thailand","2003","THA","Current account balance","EAS","UMC",0.575,17.8066219637913,-0.979819442076478,"EAS"
"Thailand","2004","THA","Cost to start a business (% of income per capita)","EAS","UMC",0.5,10.9625793111257,-7.30962630627861,"EAS"
"Thailand","2005","THA","Cost to start a business (% of income per capita)","EAS","UMC",0.425,35.8855674539556,16.0416620726464,"EAS"
"Thailand","2006","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.275,18.3182592957141,-1.59089518675985,"EAS"
"Thailand","2007","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.225,35.1554780279239,15.0674445296878,"EAS"
"Thailand","2008","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.3,19.4062175256812,-1.84317499720182,"EAS"
"Thailand","2009","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.275,19.1984590947097,-3.15090250345957,"EAS"
"Thailand","2010","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.275,18.876490524021,-3.94204174362379,"EAS"
"Thailand","2011","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.25,36.8813003013031,11.2374178333569,"EAS"
"Thailand","2012","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.225,37.2124577996209,10.1257714562489,"EAS"
"Thailand","2013","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.3,35.5825926147705,11.5885985024412,"EAS"
"Thailand","2014","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.25,37.4466785709351,11.4223749190515,"EAS"
"Thailand","2015","THA","Availability of scientists and engineers, 1-7 (best)","EAS","UMC",0.425,24.4500940272301,-19.2792438799882,"EAS"
"Timor-Leste","2001","TLS","Current account balance","EAS","LMC",0.775,-13.5163658200959,-9.5428208066893,"EAS"
"Timor-Leste","2002","TLS","Current account balance","EAS","LMC",0.75,-12.8425681213997,-4.82984479641078,"EAS"
"Timor-Leste","2003","TLS","Current account balance","EAS","LMC",0.725,-11.8357149456897,-5.31309979179725,"EAS"
"Timor-Leste","2004","TLS","Current account balance","EAS","LMC",0.75,-11.507907535908,-4.22465673635495,"EAS"
"Timor-Leste","2005","TLS","Cost to start a business (% of income per capita)","EAS","LMC",0.675,-23.3822213558315,2.66878086128859,"EAS"
"Timor-Leste","2006","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.5,-18.4760041979874,25.5309194622874,"EAS"
"Timor-Leste","2007","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.45,-16.7596412774465,17.3476450535704,"EAS"
"Timor-Leste","2008","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.45,-16.7847527232261,17.023989857739,"EAS"
"Timor-Leste","2009","TLS","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.425,-16.6979492984795,17.8481678955165,"EAS"
"Timor-Leste","2010","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.45,-18.4396881997184,16.3351917701858,"EAS"
"Timor-Leste","2011","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.425,-19.5916517983364,17.0335488865844,"EAS"
"Timor-Leste","2012","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.425,-17.8210875456267,15.793749204748,"EAS"
"Timor-Leste","2013","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.425,-19.630308569629,15.9316859118982,"EAS"
"Timor-Leste","2014","TLS","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.425,-19.0469257018896,15.1729656498615,"EAS"
"Timor-Leste","2015","TLS","% of firms identifying corruption as a major constraint","EAS","LMC",0.625,26.286303331387,32.0475977824852,"EAS"
"Tonga","2001","TON","Current account balance","EAS","LMC",0.725,-36.7129799312884,12.5088092143134,"EAS"
"Tonga","2002","TON","Current account balance","EAS","LMC",0.725,-38.2425503220524,13.3684648921397,"EAS"
